order_id,product_id,customer_id,price,quantity,discount,order_date,shipping_date,shipping_method,order_status
919883399,76338,24383,137.4,3,0.1,2023-01-09,2023-01-10,Standard,Shipped
905388622,82564,98305,10.23,4,0.0,2023-11-13,2023-11-16,Overnight,Shipped
615870176,72903,51114,134.99,4,0.15,2024-10-15,2024-10-20,Overnight,Delivered
433710596,50681,25565,152.99,2,0.0,2024-02-13,2024-02-19,Two-Day,Returned
755535503,82564,67162,204.08,2,0.0,2023-07-04,2023-07-05,Express,Delivered
841071924,54743,15960,78.24,5,0.0,2023-01-18,2023-01-21,Express,Delivered
621406398,96434,84495,195.4,1,0.0,2023-10-16,2023-10-22,Overnight,Processing
986247548,50681,63248,151.15,5,0.1,2024-04-02,2024-04-04,Two-Day,Processing
799744320,82564,77330,177.59,1,0.15,2024-06-23,2024-06-24,Standard,Delivered
553385696,71567,12744,187.0,2,0.15,2023-08-13,2023-08-17,Standard,Delivered
311214114,22456,31141,139.42,2,0.1,2023-01-06,2023-01-09,Overnight,Delivered
445493050,33822,16083,88.39,2,0.0,2023-04-09,2023-04-10,Express,Processing
862125171,70433,56567,142.76,2,0.05,2023-08-29,2023-09-03,Express,Returned
756555225,70433,17817,118.26,5,0.15,2024-08-01,2024-08-08,Overnight,Delivered
568310058,16606,41990,215.87,2,0.1,2024-04-13,2024-04-20,Express,Processing
822816092,50681,36718,61.48,4,0.05,2024-09-16,2024-09-20,Standard,Processing
222454582,16606,92720,241.23,4,0.0,2023-12-11,2023-12-17,Overnight,Shipped
566061332,96434,49938,241.63,1,0.0,2023-04-18,2023-04-20,Standard,Delivered
643143165,50681,30558,58.27,2,0.15,2023-06-08,2023-06-14,Express,Delivered
645570167,22456,39334,93.84,2,0.05,2024-11-20,2024-11-25,Standard,Processing
860474498,50681,12593,107.45,4,0.05,2024-05-03,2024-05-06,Overnight,Delivered
553647257,50681,92463,183.6,5,0.0,2024-10-28,2024-10-29,Standard,Returned
207858602,64759,95745,205.17,2,0.0,2024-07-05,2024-07-10,Express,Shipped
539967390,54743,70377,230.37,1,0.0,2024-09-13,2024-09-17,Overnight,Processing
365160344,96434,49178,93.99,4,0.0,2024-06-30,2024-07-06,Standard,Returned
519606746,71567,58318,177.02,4,0.1,2023-06-04,2023-06-10,Overnight,Delivered
479999237,76338,22347,43.21,4,0.0,2024-09-18,2024-09-25,Two-Day,Processing
707205726,16606,31300,92.42,2,0.1,2024-06-03,2024-06-08,Two-Day,Returned
783395805,70433,68240,187.16,2,0.1,2024-03-21,2024-03-27,Standard,Shipped
610220123,82564,90916,108.88,5,0.0,2023-10-02,2023-10-08,Standard,Shipped
525585386,84337,12830,144.98,5,0.1,2024-08-10,2024-08-15,Overnight,Delivered
373707633,96434,56129,174.54,5,0.0,2024-11-27,2024-12-01,Overnight,Delivered
307813331,50681,89726,202.48,3,0.0,2023-03-19,2023-03-24,Overnight,Shipped
592134043,96434,92564,92.41,4,0.15,2023-09-06,2023-09-09,Standard,Shipped
727365757,96434,13664,73.65,3,0.0,2023-10-27,2023-11-03,Express,Returned
965654456,71567,11299,88.4,2,0.0,2024-10-17,2024-10-22,Standard,Delivered
592504899,70433,61997,106.05,5,0.1,2024-02-13,2024-02-15,Standard,Delivered
390511130,96434,43117,96.06,1,0.0,2024-07-11,2024-07-13,Standard,Processing
696511375,72903,97257,203.08,3,0.05,2024-07-06,2024-07-11,Two-Day,Returned
354435136,76338,87988,186.85,3,0.15,2024-07-07,2024-07-12,Standard,Processing
354006948,70433,29579,232.11,4,0.0,2023-12-22,2023-12-26,Standard,Delivered
149310804,33822,55208,182.85,4,0.0,2023-01-01,2023-01-03,Two-Day,Returned
483794405,71567,48375,33.3,3,0.1,2023-07-28,2023-07-29,Express,Shipped
415883799,71567,68828,146.68,5,0.05,2024-07-08,2024-07-14,Standard,Returned
606917907,82564,64322,220.76,1,0.0,2023-05-02,2023-05-07,Standard,Returned
499819829,16606,26105,21.43,3,0.0,2023-07-28,2023-08-01,Two-Day,Delivered
739204955,70433,61563,126.15,3,0.05,2023-05-15,2023-05-20,Overnight,Delivered
141467227,71567,28581,198.98,2,0.0,2023-06-18,2023-06-21,Two-Day,Delivered
568353254,64759,72611,42.86,4,0.0,2024-09-17,2024-09-22,Express,Delivered
108498023,30475,40921,61.71,3,0.05,2023-05-08,2023-05-13,Standard,Delivered
615825907,16606,60960,82.86,3,0.15,2024-05-25,2024-05-28,Two-Day,Delivered
745085049,71567,52763,50.97,2,0.1,2024-09-03,2024-09-05,Express,Delivered
991674621,54743,27980,78.99,3,0.0,2023-01-07,2023-01-11,Standard,Delivered
103569442,22456,42654,104.65,2,0.0,2024-09-02,2024-09-03,Standard,Returned
936231141,33822,28767,161.99,4,0.05,2024-04-28,2024-04-30,Express,Shipped
789919981,96434,42293,158.2,5,0.0,2023-10-05,2023-10-10,Two-Day,Processing
294287831,76338,97633,83.27,3,0.0,2023-11-29,2023-12-01,Two-Day,Delivered
639401811,30475,74127,98.38,1,0.05,2024-02-20,2024-02-21,Standard,Delivered
668109294,64759,93457,21.32,3,0.1,2023-12-11,2023-12-12,Standard,Delivered
429913959,63401,71815,65.28,3,0.15,2024-04-03,2024-04-07,Express,Delivered
570685902,64759,79327,185.63,3,0.0,2023-05-25,2023-05-28,Overnight,Delivered
422423469,22456,84852,120.27,3,0.0,2023-12-31,2024-01-05,Express,Delivered
624340765,96434,80033,17.27,2,0.0,2023-12-08,2023-12-10,Express,Shipped
945588120,54743,36350,67.52,5,0.1,2023-03-27,2023-04-03,Express,Shipped
609419913,96434,80116,223.51,5,0.0,2023-02-08,2023-02-13,Two-Day,Delivered
610261270,72903,11263,78.46,5,0.05,2024-05-06,2024-05-11,Express,Delivered
436576114,82564,26020,116.84,3,0.05,2024-12-01,2024-12-02,Two-Day,Returned
882691805,72903,73259,204.92,5,0.0,2023-08-06,2023-08-09,Standard,Processing
215298327,30475,65686,174.53,2,0.0,2024-08-01,2024-08-08,Two-Day,Shipped
889437181,84337,68024,188.15,2,0.1,2024-05-23,2024-05-24,Overnight,Processing
341037744,72903,61911,42.77,5,0.1,2023-03-08,2023-03-11,Two-Day,Shipped
561721466,63401,54755,22.64,5,0.1,2024-10-06,2024-10-13,Standard,Returned
151780354,96434,88063,142.98,4,0.0,2023-02-07,2023-02-08,Standard,Processing
834179701,22456,54614,49.29,1,0.1,2023-08-28,2023-09-04,Overnight,Returned
408689865,82564,95269,80.75,3,0.15,2024-06-18,2024-06-21,Two-Day,Processing
877600763,84337,86393,98.97,2,0.1,2024-11-17,2024-11-22,Two-Day,Shipped
862333884,76338,55682,191.02,2,0.1,2023-12-03,2023-12-09,Standard,Processing
254038170,54743,67816,188.85,4,0.15,2023-02-22,2023-02-24,Standard,Delivered
680301523,72903,93794,156.02,4,0.0,2023-11-03,2023-11-08,Overnight,Delivered
723413961,96434,49223,229.82,3,0.0,2023-12-03,2023-12-10,Standard,Delivered
632940741,50681,30955,135.54,4,0.1,2023-07-31,2023-08-04,Standard,Delivered
333686812,33822,13890,60.38,5,0.0,2023-07-06,2023-07-12,Overnight,Processing
187956669,76338,42212,156.34,4,0.1,2023-04-27,2023-05-04,Standard,Delivered
112193966,16606,12970,187.09,5,0.15,2023-12-11,2023-12-16,Express,Delivered
719648027,70433,58549,85.75,5,0.05,2024-03-31,2024-04-04,Overnight,Processing
983810465,50681,58977,31.46,3,0.15,2023-08-01,2023-08-03,Standard,Returned
112765430,50681,97678,86.42,2,0.15,2024-04-20,2024-04-26,Overnight,Delivered
718124470,72903,86610,29.16,2,0.1,2023-05-05,2023-05-06,Express,Processing
244312092,33822,51307,93.89,2,0.15,2024-04-30,2024-05-03,Overnight,Delivered
840972530,96434,53003,208.32,1,0.1,2024-08-10,2024-08-11,Standard,Delivered
165494534,16606,27777,81.84,4,0.0,2023-10-18,2023-10-21,Overnight,Delivered
953705030,50681,79590,129.09,4,0.05,2023-12-18,2023-12-24,Express,Shipped
841104253,30475,76801,182.95,4,0.1,2023-03-22,2023-03-24,Express,Delivered
957360461,76338,17910,179.04,3,0.1,2023-12-28,2023-12-30,Two-Day,Shipped
779538032,63401,69029,169.76,1,0.15,2023-04-03,2023-04-06,Two-Day,Shipped
727906148,84337,84461,54.62,3,0.0,2024-01-20,2024-01-22,Standard,Shipped
521859610,33822,90405,20.22,2,0.1,2023-10-25,2023-10-27,Express,Shipped
590631012,70433,30762,140.73,4,0.15,2024-05-12,2024-05-14,Overnight,Shipped
367763303,63401,33211,135.1,4,0.0,2023-01-05,2023-01-08,Two-Day,Delivered
182187850,70433,23741,159.63,4,0.0,2024-11-30,2024-12-04,Express,Delivered
978466067,33822,49270,108.3,3,0.0,2024-07-02,2024-07-09,Two-Day,Delivered
818632661,96434,81678,10.29,4,0.0,2023-02-08,2023-02-10,Standard,Delivered
550647757,72903,65341,42.24,5,0.0,2023-05-27,2023-05-31,Two-Day,Returned
390541859,84337,25212,136.93,5,0.0,2023-09-23,2023-09-29,Two-Day,Delivered
542125483,76338,15885,110.41,4,0.0,2023-01-23,2023-01-28,Standard,Processing
642944334,96434,46466,235.24,5,0.05,2023-06-27,2023-06-29,Two-Day,Delivered
859040836,72903,53076,139.03,4,0.0,2023-12-26,2023-12-27,Overnight,Delivered
311039652,70433,94122,242.28,5,0.1,2024-04-09,2024-04-12,Standard,Delivered
993461003,64759,45519,196.16,1,0.0,2024-01-28,2024-02-04,Two-Day,Delivered
916050964,96434,18520,131.74,2,0.1,2024-08-27,2024-09-01,Overnight,Shipped
485628176,96434,39156,185.75,2,0.05,2024-10-29,2024-11-04,Two-Day,Shipped
990561573,63401,22359,65.81,1,0.1,2024-04-05,2024-04-06,Standard,Processing
307233660,96434,93481,219.6,1,0.0,2023-04-26,2023-04-29,Express,Shipped
384012626,50681,31870,242.77,3,0.0,2023-05-17,2023-05-20,Express,Delivered
137420126,22456,95507,95.46,4,0.0,2023-03-29,2023-04-03,Standard,Delivered
121131527,70433,74847,175.47,3,0.0,2023-10-14,2023-10-15,Express,Delivered
938359480,72903,82199,164.38,1,0.1,2023-10-05,2023-10-08,Overnight,Returned
206075687,33822,28932,44.61,3,0.1,2024-09-22,2024-09-25,Overnight,Delivered
889606876,96434,72215,46.25,4,0.0,2024-08-24,2024-08-30,Overnight,Delivered
500714339,54743,75012,212.08,2,0.0,2023-07-07,2023-07-09,Two-Day,Delivered
845066459,33822,98270,61.36,4,0.0,2023-09-29,2023-10-06,Standard,Processing
138059895,72903,50039,101.82,4,0.0,2024-09-28,2024-09-29,Overnight,Delivered
112884052,82564,81585,105.85,2,0.0,2023-02-21,2023-02-25,Express,Delivered
459940991,50681,40991,103.82,4,0.15,2023-02-02,2023-02-07,Express,Delivered
311091070,71567,81264,150.01,1,0.0,2024-08-07,2024-08-10,Overnight,Shipped
132239174,70433,22554,128.78,2,0.0,2024-09-11,2024-09-14,Standard,Delivered
760711935,84337,21727,55.48,1,0.15,2024-04-17,2024-04-19,Overnight,Delivered
217206520,72903,80849,205.12,5,0.0,2023-06-14,2023-06-15,Overnight,Delivered
632161763,82564,34331,38.79,3,0.0,2024-11-01,2024-11-05,Two-Day,Returned
220124502,84337,24543,146.68,5,0.0,2024-02-22,2024-02-29,Overnight,Delivered
428987253,72903,63354,22.91,2,0.0,2024-04-10,2024-04-13,Two-Day,Delivered
487133229,82564,22169,165.51,1,0.0,2023-05-15,2023-05-17,Two-Day,Delivered
389779406,50681,20784,44.06,1,0.1,2023-08-08,2023-08-13,Two-Day,Delivered
609447916,16606,33631,100.2,1,0.0,2024-04-01,2024-04-08,Express,Shipped
479162121,30475,22369,63.92,2,0.05,2024-10-18,2024-10-24,Overnight,Delivered
747120459,64759,49335,182.85,1,0.15,2024-10-29,2024-11-02,Express,Delivered
843074217,30475,86591,139.61,1,0.05,2023-12-20,2023-12-27,Standard,Delivered
717371983,33822,24475,86.72,5,0.1,2023-04-19,2023-04-20,Standard,Delivered
534439603,50681,47425,185.8,5,0.05,2024-03-16,2024-03-21,Two-Day,Shipped
949505560,16606,77331,171.87,2,0.0,2024-07-23,2024-07-27,Overnight,Shipped
637085539,96434,45289,84.87,3,0.0,2023-03-02,2023-03-03,Express,Shipped
195102126,76338,24357,147.25,4,0.0,2024-11-04,2024-11-09,Express,Delivered
146828133,70433,62909,147.11,5,0.0,2024-03-23,2024-03-26,Overnight,Processing
995077335,72903,52734,245.12,3,0.1,2024-10-02,2024-10-04,Two-Day,Processing
582160940,70433,76082,47.85,2,0.1,2024-03-23,2024-03-26,Overnight,Delivered
301317633,82564,11275,50.36,2,0.0,2023-10-08,2023-10-12,Overnight,Returned
115617382,30475,53103,10.36,2,0.0,2023-06-01,2023-06-08,Standard,Delivered
688994359,96434,59401,69.68,3,0.15,2023-01-22,2023-01-23,Overnight,Shipped
219432184,76338,10632,10.81,5,0.1,2023-09-03,2023-09-08,Standard,Delivered
536147256,50681,10347,15.55,1,0.05,2023-09-16,2023-09-17,Express,Delivered
630935396,72903,69866,188.12,5,0.15,2023-05-23,2023-05-29,Overnight,Returned
516831500,70433,81011,200.84,3,0.0,2024-09-24,2024-09-25,Standard,Processing
377039590,71567,42105,19.75,1,0.1,2024-03-11,2024-03-15,Two-Day,Returned
566607438,54743,22685,183.52,2,0.05,2023-08-13,2023-08-15,Standard,Delivered
441815794,54743,96789,154.99,3,0.15,2024-06-19,2024-06-20,Two-Day,Delivered
915216554,76338,50507,46.02,1,0.0,2024-05-28,2024-05-30,Two-Day,Returned
489788510,72903,52459,193.03,3,0.05,2023-01-13,2023-01-14,Overnight,Delivered
502719555,76338,89588,153.34,3,0.1,2024-04-02,2024-04-05,Two-Day,Shipped
259203528,22456,17034,32.92,5,0.0,2024-03-18,2024-03-22,Two-Day,Returned
249549845,22456,80657,228.46,5,0.0,2023-01-17,2023-01-24,Express,Returned
579681660,76338,47877,242.36,2,0.05,2023-08-16,2023-08-21,Express,Delivered
637726803,16606,19178,129.25,3,0.0,2024-06-27,2024-06-30,Overnight,Delivered
306860005,71567,50838,48.34,2,0.0,2024-01-03,2024-01-09,Overnight,Delivered
193619467,82564,91232,32.73,5,0.0,2023-01-09,2023-01-12,Two-Day,Delivered
837251149,71567,19102,160.8,3,0.0,2024-07-16,2024-07-17,Standard,Delivered
526901220,54743,14155,24.6,5,0.0,2024-11-12,2024-11-19,Express,Delivered
538514565,70433,17049,30.46,5,0.0,2023-09-28,2023-10-02,Express,Shipped
196348005,22456,33039,58.12,2,0.1,2023-03-30,2023-03-31,Overnight,Delivered
234318070,70433,95834,227.07,5,0.15,2023-12-26,2023-12-27,Two-Day,Delivered
561046721,71567,52611,63.85,3,0.0,2024-05-24,2024-05-30,Overnight,Returned
803399213,82564,28917,244.83,4,0.0,2023-02-17,2023-02-20,Two-Day,Shipped
767909542,54743,53633,66.78,3,0.05,2023-01-26,2023-01-27,Express,Returned
259880979,63401,40785,93.93,4,0.0,2023-11-13,2023-11-17,Overnight,Shipped
275215227,30475,23311,189.87,2,0.05,2024-07-01,2024-07-03,Express,Shipped
646951142,71567,64828,178.86,4,0.0,2024-04-08,2024-04-09,Overnight,Delivered
182236165,16606,91448,221.04,4,0.1,2023-05-14,2023-05-17,Overnight,Processing
769526682,63401,72037,122.1,1,0.15,2023-10-04,2023-10-11,Express,Processing
323009186,30475,11971,18.76,1,0.1,2023-03-03,2023-03-09,Two-Day,Processing
423558333,82564,26456,66.47,3,0.0,2024-08-02,2024-08-06,Two-Day,Delivered
550194320,16606,59598,141.44,1,0.0,2023-11-11,2023-11-17,Standard,Delivered
371418117,76338,56698,49.27,3,0.1,2024-10-14,2024-10-18,Express,Delivered
841908766,63401,47100,164.28,1,0.0,2024-02-14,2024-02-20,Standard,Returned
931194352,72903,81657,142.1,5,0.0,2024-09-19,2024-09-23,Overnight,Delivered
818000528,71567,40605,83.61,3,0.15,2023-01-03,2023-01-10,Two-Day,Processing
291952928,22456,18489,136.78,3,0.1,2024-05-29,2024-06-05,Overnight,Processing
535028229,63401,12396,93.36,1,0.0,2023-01-24,2023-01-28,Standard,Delivered
975290209,16606,58636,84.64,3,0.0,2023-04-04,2023-04-06,Express,Delivered
860459464,71567,16679,84.63,5,0.05,2023-01-31,2023-02-01,Standard,Delivered
207889701,22456,94129,219.35,4,0.0,2024-05-23,2024-05-25,Standard,Delivered
850403119,72903,23767,152.72,5,0.1,2023-06-17,2023-06-18,Standard,Delivered
396376881,70433,11730,60.37,4,0.0,2023-04-02,2023-04-09,Express,Delivered
206194604,76338,71162,192.86,5,0.05,2024-05-23,2024-05-29,Standard,Returned
913542395,71567,30393,192.53,3,0.15,2023-04-18,2023-04-24,Standard,Returned
205787377,76338,94936,78.37,4,0.1,2024-06-03,2024-06-06,Two-Day,Delivered
229364770,54743,37005,239.97,3,0.0,2023-01-10,2023-01-16,Two-Day,Processing
228183145,70433,71937,231.43,5,0.1,2023-06-19,2023-06-25,Overnight,Processing
247748824,50681,71339,153.7,1,0.15,2023-01-04,2023-01-08,Express,Shipped
213584298,71567,13603,142.61,5,0.0,2023-04-25,2023-04-29,Overnight,Delivered
826757971,76338,87080,162.1,4,0.0,2023-05-13,2023-05-15,Overnight,Shipped
312563819,84337,54413,211.0,1,0.05,2023-05-04,2023-05-09,Overnight,Processing
295486701,50681,47590,141.29,5,0.0,2023-04-19,2023-04-20,Two-Day,Shipped
115816735,82564,95371,71.65,3,0.0,2024-05-27,2024-05-28,Express,Delivered
274235288,64759,25930,103.77,1,0.05,2024-02-09,2024-02-11,Overnight,Processing
589511294,63401,62220,169.93,1,0.05,2023-12-27,2024-01-03,Overnight,Returned
171181802,71567,91231,175.62,2,0.1,2024-11-30,2024-12-03,Two-Day,Returned
445588170,70433,25130,211.3,3,0.0,2023-05-26,2023-05-27,Overnight,Delivered
110357517,72903,35903,97.35,5,0.0,2023-01-05,2023-01-09,Express,Delivered
903220734,22456,24746,158.8,2,0.1,2023-08-05,2023-08-11,Express,Delivered
414429112,96434,18645,62.89,1,0.0,2024-07-08,2024-07-15,Standard,Returned
969053253,50681,19777,205.37,3,0.0,2024-03-11,2024-03-16,Standard,Delivered
176523710,71567,72425,182.73,5,0.05,2023-04-14,2023-04-17,Two-Day,Shipped
816987454,64759,90539,217.0,2,0.0,2023-09-08,2023-09-10,Standard,Delivered
118335196,64759,25530,221.31,3,0.05,2023-01-04,2023-01-07,Overnight,Delivered
642845581,64759,86704,198.94,1,0.0,2023-06-09,2023-06-13,Overnight,Delivered
444619174,22456,24570,42.84,1,0.05,2024-07-19,2024-07-22,Overnight,Delivered
351481310,76338,58773,193.62,4,0.1,2023-04-11,2023-04-13,Standard,Delivered
266177088,71567,93819,20.95,5,0.05,2024-01-06,2024-01-09,Express,Delivered
264828264,63401,48367,114.43,3,0.0,2024-01-28,2024-01-29,Overnight,Shipped
139383204,30475,18474,115.97,1,0.05,2024-04-24,2024-04-26,Express,Delivered
231536644,30475,60367,203.32,4,0.1,2024-05-27,2024-05-31,Express,Shipped
165714543,72903,22806,126.8,3,0.0,2024-11-11,2024-11-17,Standard,Delivered
981904910,54743,49546,130.78,3,0.15,2024-03-28,2024-03-31,Overnight,Returned
153483663,82564,83744,51.46,3,0.05,2023-07-05,2023-07-09,Overnight,Delivered
695927284,96434,49355,249.29,4,0.05,2024-04-06,2024-04-08,Overnight,Delivered
578158229,33822,59446,173.97,2,0.05,2023-05-20,2023-05-21,Standard,Returned
323602245,22456,81891,242.05,4,0.05,2023-07-31,2023-08-03,Overnight,Returned
748263098,82564,38559,224.35,4,0.15,2023-05-22,2023-05-25,Overnight,Processing
821363297,22456,13959,201.36,5,0.1,2023-02-23,2023-02-27,Overnight,Processing
289370376,70433,53857,197.24,2,0.0,2024-11-26,2024-11-28,Standard,Delivered
663527945,64759,89165,195.28,4,0.0,2023-01-27,2023-02-02,Overnight,Returned
740144677,64759,68900,112.98,3,0.0,2023-03-27,2023-03-30,Two-Day,Delivered
892278277,30475,63935,118.06,4,0.1,2024-11-29,2024-12-05,Overnight,Shipped
373472436,82564,67191,214.13,5,0.15,2023-12-14,2023-12-17,Standard,Delivered
258014613,64759,33714,124.45,4,0.15,2024-06-23,2024-06-26,Express,Shipped
164033984,22456,33077,52.11,2,0.05,2023-07-31,2023-08-02,Standard,Delivered
599062904,64759,58626,166.3,4,0.05,2023-03-18,2023-03-25,Standard,Shipped
276503487,70433,48604,47.83,5,0.0,2023-04-20,2023-04-24,Standard,Delivered
693228597,71567,85644,142.83,1,0.0,2023-10-02,2023-10-09,Express,Delivered
108443504,72903,86613,215.55,2,0.0,2024-03-11,2024-03-16,Standard,Delivered
953317056,96434,11823,32.96,3,0.0,2024-02-28,2024-03-04,Overnight,Delivered
183142152,70433,65352,141.13,1,0.05,2024-05-22,2024-05-29,Overnight,Delivered
186312815,71567,35430,116.96,1,0.0,2023-08-10,2023-08-17,Standard,Delivered
312906374,72903,34215,109.18,4,0.0,2023-10-26,2023-10-31,Two-Day,Delivered
340385838,64759,24828,217.13,4,0.0,2024-01-21,2024-01-26,Two-Day,Shipped
696149003,70433,80769,63.35,5,0.0,2024-03-19,2024-03-21,Overnight,Delivered
267797666,16606,55848,157.79,5,0.1,2023-09-24,2023-09-25,Two-Day,Delivered
892593375,76338,39473,40.53,2,0.05,2024-09-10,2024-09-12,Express,Processing
714815898,54743,60805,63.33,1,0.0,2023-03-31,2023-04-02,Overnight,Delivered
562189039,22456,65021,118.61,3,0.0,2023-05-09,2023-05-16,Overnight,Delivered
426119443,30475,36923,151.15,3,0.1,2024-07-20,2024-07-26,Two-Day,Delivered
100612613,96434,81582,114.36,1,0.05,2024-04-08,2024-04-14,Overnight,Delivered
123300625,82564,15845,140.95,1,0.1,2024-02-27,2024-03-05,Express,Processing
299899342,50681,20191,226.99,3,0.0,2023-02-17,2023-02-19,Standard,Delivered
714633783,16606,14534,150.35,2,0.0,2023-09-23,2023-09-28,Two-Day,Delivered
286093591,70433,31990,68.72,1,0.0,2023-09-11,2023-09-13,Express,Delivered
455821665,30475,17782,37.25,2,0.0,2024-10-29,2024-11-05,Two-Day,Delivered
342704655,64759,63060,149.41,5,0.1,2024-11-30,2024-12-01,Two-Day,Returned
307920481,50681,42191,56.26,2,0.0,2023-08-02,2023-08-07,Express,Shipped
558224412,82564,10949,204.84,1,0.0,2023-06-17,2023-06-22,Express,Delivered
946817381,63401,45418,31.71,5,0.0,2023-05-10,2023-05-17,Overnight,Delivered
436142310,16606,90180,154.27,2,0.0,2024-09-04,2024-09-08,Standard,Delivered
531094992,72903,19863,125.47,3,0.1,2023-09-06,2023-09-10,Two-Day,Delivered
115985298,71567,33888,152.87,3,0.15,2023-06-13,2023-06-14,Standard,Processing
467109996,76338,22817,150.63,2,0.05,2023-07-28,2023-08-01,Overnight,Delivered
617132938,30475,40424,183.41,2,0.05,2023-08-23,2023-08-24,Two-Day,Shipped
817023093,64759,76675,161.09,4,0.0,2023-11-23,2023-11-25,Overnight,Delivered
127278235,16606,91370,112.17,4,0.0,2023-05-26,2023-06-01,Standard,Delivered
270015414,33822,79867,226.57,3,0.0,2024-08-07,2024-08-12,Two-Day,Delivered
857149631,54743,18230,94.92,2,0.0,2023-07-15,2023-07-17,Two-Day,Delivered
390882869,72903,28294,34.09,1,0.0,2023-11-22,2023-11-23,Express,Returned
574182214,84337,87500,120.64,2,0.0,2023-02-20,2023-02-25,Overnight,Processing
843484755,22456,42941,216.39,2,0.0,2023-05-10,2023-05-13,Express,Returned
956733247,33822,52118,178.1,5,0.0,2023-09-18,2023-09-24,Express,Returned
928564446,96434,73321,128.23,4,0.05,2023-01-08,2023-01-11,Overnight,Processing
351769004,50681,32302,151.34,5,0.05,2023-07-23,2023-07-25,Two-Day,Delivered
763047617,70433,31748,91.67,5,0.15,2024-01-02,2024-01-09,Two-Day,Shipped
658093774,30475,93432,130.83,3,0.15,2023-10-09,2023-10-10,Express,Returned
931975460,30475,67310,180.54,4,0.0,2024-07-08,2024-07-10,Overnight,Delivered
645369987,63401,62153,125.74,5,0.0,2023-01-19,2023-01-25,Two-Day,Delivered
937668367,33822,51796,186.91,1,0.1,2023-08-10,2023-08-17,Overnight,Delivered
285342350,82564,55922,12.07,1,0.1,2024-07-22,2024-07-24,Express,Delivered
535654642,82564,49305,117.33,5,0.05,2024-11-10,2024-11-16,Express,Processing
793765080,70433,21880,214.26,2,0.0,2023-09-15,2023-09-17,Express,Delivered
711744649,76338,32938,152.57,1,0.1,2023-03-31,2023-04-03,Overnight,Shipped
844773165,84337,15211,42.25,4,0.0,2023-06-24,2023-07-01,Two-Day,Delivered
487949907,71567,35454,54.43,4,0.0,2023-02-23,2023-02-28,Standard,Delivered
180392318,70433,21062,147.98,2,0.0,2023-08-26,2023-08-31,Express,Processing
244384755,82564,49043,210.72,1,0.0,2024-09-26,2024-09-28,Express,Shipped
150226323,71567,12787,233.62,2,0.05,2023-01-06,2023-01-12,Overnight,Returned
529469086,63401,62459,36.62,4,0.0,2023-02-08,2023-02-11,Overnight,Shipped
402129682,72903,78907,181.17,3,0.0,2023-05-13,2023-05-17,Standard,Processing
597173429,82564,36199,75.13,1,0.05,2023-11-30,2023-12-02,Overnight,Returned
339370760,33822,24591,59.34,2,0.05,2023-05-31,2023-06-07,Standard,Delivered
762732952,63401,47108,181.01,4,0.0,2024-10-20,2024-10-27,Express,Delivered
474699440,63401,47710,37.91,2,0.05,2023-04-12,2023-04-16,Express,Shipped
516999976,96434,57449,124.39,4,0.0,2024-04-26,2024-05-02,Overnight,Returned
369517639,76338,48314,53.21,1,0.0,2023-08-02,2023-08-09,Overnight,Delivered
465266436,54743,77056,142.11,1,0.0,2024-04-29,2024-05-02,Overnight,Processing
302707032,82564,49292,177.36,1,0.0,2024-09-22,2024-09-27,Two-Day,Processing
430339309,63401,45038,28.66,4,0.0,2023-08-13,2023-08-17,Express,Delivered
938490142,30475,35738,130.24,4,0.1,2023-12-20,2023-12-24,Two-Day,Shipped
111575224,82564,57046,219.8,5,0.0,2024-08-06,2024-08-13,Express,Shipped
700663963,76338,15434,77.41,4,0.0,2023-05-21,2023-05-25,Express,Processing
858166756,63401,18286,166.68,1,0.1,2024-03-20,2024-03-26,Two-Day,Delivered
462083089,33822,51019,125.61,3,0.0,2024-05-27,2024-06-03,Standard,Shipped
444979381,50681,87328,154.82,1,0.1,2023-10-13,2023-10-15,Express,Shipped
381159559,33822,66012,21.98,4,0.15,2024-06-30,2024-07-01,Overnight,Returned
338509183,84337,76216,239.48,5,0.0,2023-04-07,2023-04-10,Two-Day,Delivered
525394274,22456,59175,29.77,4,0.15,2024-04-13,2024-04-14,Two-Day,Shipped
601817355,82564,99055,220.44,2,0.05,2023-09-20,2023-09-24,Standard,Delivered
845184155,54743,78087,99.46,5,0.15,2024-11-05,2024-11-08,Standard,Delivered
610433183,16606,31880,148.45,1,0.0,2023-06-02,2023-06-06,Two-Day,Delivered
587931938,33822,83675,102.41,3,0.0,2023-02-11,2023-02-17,Two-Day,Shipped
462345909,16606,14784,64.69,2,0.05,2024-03-14,2024-03-15,Two-Day,Shipped
363761592,72903,13545,105.13,4,0.15,2024-08-29,2024-09-03,Express,Delivered
852524485,50681,25760,141.52,2,0.0,2024-02-19,2024-02-23,Express,Shipped
610429896,16606,85318,164.17,1,0.1,2024-02-25,2024-03-03,Standard,Processing
794756833,96434,66479,88.98,5,0.0,2024-04-07,2024-04-12,Standard,Shipped
320381430,76338,64356,59.04,2,0.15,2024-04-27,2024-05-04,Overnight,Shipped
438134832,50681,93582,87.44,1,0.15,2023-01-25,2023-01-31,Two-Day,Processing
989526196,54743,69691,24.08,5,0.05,2023-05-22,2023-05-24,Standard,Processing
876625109,84337,13898,107.71,2,0.0,2024-02-16,2024-02-22,Standard,Delivered
274868832,76338,98626,225.12,1,0.05,2024-02-16,2024-02-23,Express,Processing
